sido_name,sigungu,year,month,total,male,female,yyyymm
강원특별자치도,춘천시,2018,5,280503.0,138214.0,142289.0,201805
강원특별자치도,춘천시,2018,6,280541.0,138240.0,142301.0,201806
강원특별자치도,춘천시,2018,7,280686.0,138342.0,142344.0,201807
강원특별자치도,춘천시,2018,8,280747.0,138366.0,142381.0,201808
강원특별자치도,춘천시,2018,9,280690.0,138337.0,142353.0,201809
강원특별자치도,춘천시,2018,10,280582.0,138275.0,142307.0,201810
강원특별자치도,춘천시,2018,11,280659.0,138262.0,142397.0,201811
강원특별자치도,춘천시,2018,12,280640.0,138243.0,142397.0,201812
강원특별자치도,춘천시,2019,1,280574.0,138215.0,142359.0,201901
강원특별자치도,춘천시,2019,2,280385.0,138147.0,142238.0,201902
강원특별자치도,춘천시,2019,3,280194.0,138059.0,142135.0,201903
강원특별자치도,춘천시,2019,4,280098.0,137985.0,142113.0,201904
강원특별자치도,춘천시,2019,5,280130.0,138025.0,142105.0,201905
강원특별자치도,춘천시,2019,6,280053.0,137975.0,142078.0,201906
강원특별자치도,춘천시,2019,7,280078.0,138030.0,142048.0,201907
강원특별자치도,춘천시,2019,8,280407.0,138198.0,142209.0,201908
강원특별자치도,춘천시,2019,9,280502.0,138209.0,142293.0,201909
강원특별자치도,춘천시,2019,10,280646.0,138305.0,142341.0,201910
강원특별자치도,춘천시,2019,11,280952.0,138477.0,142475.0,201911
강원특별자치도,춘천시,2019,12,281291.0,138700.0,142591.0,201912
강원특별자치도,춘천시,2020,1,281468.0,138806.0,142662.0,202001
강원특별자치도,춘천시,2020,2,281759.0,139015.0,142744.0,202002
강원특별자치도,춘천시,2020,3,281688.0,138977.0,142711.0,202003
강원특별자치도,춘천시,2020,4,281492.0,138867.0,142625.0,202004
강원특별자치도,춘천시,2020,5,281439.0,138877.0,142562.0,202005
강원특별자치도,춘천시,2020,6,281400.0,138835.0,142565.0,202006
강원특별자치도,춘천시,2020,7,281516.0,138901.0,142615.0,202007
강원특별자치도,춘천시,2020,8,281854.0,139086.0,142768.0,202008
강원특별자치도,춘천시,2020,9,282012.0,139184.0,142828.0,202009
강원특별자치도,춘천시,2020,10,282320.0,139320.0,143000.0,202010
강원특별자치도,춘천시,2020,11,282544.0,139428.0,143116.0,202011
강원특별자치도,춘천시,2020,12,282765.0,139576.0,143189.0,202012
강원특별자치도,춘천시,2021,1,282693.0,139534.0,143159.0,202101
강원특별자치도,춘천시,2021,2,283141.0,139756.0,143385.0,202102
강원특별자치도,춘천시,2021,3,282328.0,139420.0,142908.0,202103
강원특별자치도,춘천시,2021,4,282326.0,139412.0,142914.0,202104
강원특별자치도,춘천시,2021,5,282482.0,139461.0,143021.0,202105
강원특별자치도,춘천시,2021,6,282511.0,139505.0,143006.0,202106
강원특별자치도,춘천시,2021,7,282592.0,139546.0,143046.0,202107
강원특별자치도,춘천시,2021,8,282714.0,139628.0,143086.0,202108
강원특별자치도,춘천시,2021,9,283312.0,139920.0,143392.0,202109
강원특별자치도,춘천시,2021,10,283803.0,140204.0,143599.0,202110
강원특별자치도,춘천시,2021,11,284121.0,140341.0,143780.0,202111
강원특별자치도,춘천시,2021,12,284594.0,140584.0,144010.0,202112
강원특별자치도,춘천시,2022,1,284933.0,140699.0,144234.0,202201
강원특별자치도,춘천시,2022,2,285202.0,140856.0,144346.0,202202
강원특별자치도,춘천시,2022,3,285372.0,140874.0,144498.0,202203
강원특별자치도,춘천시,2022,4,285575.0,140937.0,144638.0,202204
강원특별자치도,춘천시,2022,5,285738.0,141017.0,144721.0,202205
강원특별자치도,춘천시,2022,6,285907.0,141081.0,144826.0,202206
강원특별자치도,춘천시,2022,7,286050.0,141161.0,144889.0,202207
강원특별자치도,춘천시,2022,8,286352.0,141349.0,145003.0,202208
강원특별자치도,춘천시,2022,9,286371.0,141360.0,145011.0,202209
강원특별자치도,춘천시,2022,10,286466.0,141392.0,145074.0,202210
강원특별자치도,춘천시,2022,11,286535.0,141417.0,145118.0,202211
강원특별자치도,춘천시,2022,12,286664.0,141490.0,145174.0,202212
강원특별자치도,춘천시,2023,1,286623.0,141487.0,145136.0,202301
강원특별자치도,춘천시,2023,2,286839.0,141631.0,145208.0,202302
강원특별자치도,춘천시,2023,3,286850.0,141586.0,145264.0,202303
강원특별자치도,춘천시,2023,4,286743.0,141519.0,145224.0,202304
강원특별자치도,춘천시,2023,5,286854.0,141555.0,145299.0,202305
강원특별자치도,춘천시,2023,6,286938.0,141620.0,145318.0,202306
강원특별자치도,춘천시,2023,7,286857.0,141567.0,145290.0,202307
강원특별자치도,춘천시,2023,8,286935.0,141600.0,145335.0,202308
강원특별자치도,춘천시,2023,9,286906.0,141662.0,145244.0,202309
강원특별자치도,춘천시,2023,10,286645.0,141540.0,145105.0,202310
강원특별자치도,춘천시,2023,11,286558.0,141474.0,145084.0,202311
강원특별자치도,춘천시,2023,12,286426.0,141419.0,145007.0,202312
강원특별자치도,춘천시,2024,1,286168.0,141281.0,144887.0,202401
강원특별자치도,춘천시,2024,2,286262.0,141304.0,144958.0,202402
강원특별자치도,춘천시,2024,3,286719.0,141512.0,145207.0,202403
강원특별자치도,춘천시,2024,4,286695.0,141529.0,145166.0,202404
강원특별자치도,춘천시,2024,5,286686.0,141548.0,145138.0,202405
강원특별자치도,춘천시,2024,6,286537.0,141481.0,145056.0,202406
강원특별자치도,춘천시,2024,7,286331.0,141364.0,144967.0,202407
강원특별자치도,춘천시,2024,8,286226.0,141323.0,144903.0,202408
강원특별자치도,춘천시,2024,9,286124.0,141274.0,144850.0,202409
강원특별자치도,춘천시,2024,10,285986.0,141198.0,144788.0,202410
강원특별자치도,춘천시,2024,11,286110.0,141263.0,144847.0,202411
강원특별자치도,춘천시,2024,12,286069.0,141225.0,144844.0,202412
강원특별자치도,춘천시,2025,1,285864.0,141059.0,144805.0,202501
강원특별자치도,춘천시,2025,2,286017.0,141120.0,144897.0,202502
강원특별자치도,춘천시,2025,3,285763.0,140984.0,144779.0,202503
강원특별자치도,춘천시,2025,4,285569.0,140863.0,144706.0,202504
강원특별자치도,춘천시,2025,5,285461.0,140776.0,144685.0,202505
강원특별자치도,춘천시,2025,6,285375.0,140704.0,144671.0,202506
강원특별자치도,춘천시,2025,7,285230.0,140642.0,144588.0,202507
강원특별자치도,춘천시,2025,8,285182.0,140564.0,144618.0,202508
강원특별자치도,춘천시,2025,9,285162.0,140549.0,144613.0,202509
강원특별자치도,태백시,2008,12,51028.0,26065.0,24963.0,200812
강원특별자치도,태백시,2009,12,50424.0,25746.0,24678.0,200912
강원특별자치도,태백시,2010,12,50864.0,25987.0,24877.0,201012
강원특별자치도,태백시,2011,1,50737.0,25908.0,24829.0,201101
강원특별자치도,태백시,2011,2,50565.0,25798.0,24767.0,201102
강원특별자치도,태백시,2011,3,50781.0,25913.0,24868.0,201103
강원특별자치도,태백시,2011,4,50739.0,25898.0,24841.0,201104
강원특별자치도,태백시,2011,5,50650.0,25823.0,24827.0,201105
강원특별자치도,태백시,2011,6,50607.0,25771.0,24836.0,201106
강원특별자치도,태백시,2011,7,50535.0,25738.0,24797.0,201107
강원특별자치도,태백시,2011,8,50486.0,25709.0,24777.0,201108
강원특별자치도,태백시,2011,9,50424.0,25662.0,24762.0,201109
강원특별자치도,태백시,2011,10,50306.0,25594.0,24712.0,201110
강원특별자치도,태백시,2011,11,50265.0,25548.0,24717.0,201111
강원특별자치도,태백시,2011,12,50176.0,25520.0,24656.0,201112
강원특별자치도,태백시,2012,1,50082.0,25461.0,24621.0,201201
강원특별자치도,태백시,2012,2,49837.0,25341.0,24496.0,201202
강원특별자치도,태백시,2012,3,50146.0,25506.0,24640.0,201203
강원특별자치도,태백시,2012,4,50136.0,25506.0,24630.0,201204
강원특별자치도,태백시,2012,5,50056.0,25468.0,24588.0,201205
강원특별자치도,태백시,2012,6,50009.0,25423.0,24586.0,201206
강원특별자치도,태백시,2012,7,49985.0,25426.0,24559.0,201207
강원특별자치도,태백시,2012,8,49861.0,25333.0,24528.0,201208
강원특별자치도,태백시,2012,9,49793.0,25292.0,24501.0,201209
강원특별자치도,태백시,2012,10,49719.0,25252.0,24467.0,201210
강원특별자치도,태백시,2012,11,49646.0,25214.0,24432.0,201211
강원특별자치도,태백시,2012,12,49493.0,25123.0,24370.0,201212
강원특별자치도,태백시,2013,1,49354.0,25051.0,24303.0,201301
강원특별자치도,태백시,2013,2,49224.0,24981.0,24243.0,201302
강원특별자치도,태백시,2013,3,49280.0,25040.0,24240.0,201303
강원특별자치도,태백시,2013,4,49128.0,24955.0,24173.0,201304
강원특별자치도,태백시,2013,5,49230.0,25007.0,24223.0,201305
강원특별자치도,태백시,2013,6,49162.0,24961.0,24201.0,201306
강원특별자치도,태백시,2013,7,49127.0,24938.0,24189.0,201307
강원특별자치도,태백시,2013,8,49084.0,24926.0,24158.0,201308
강원특별자치도,태백시,2013,9,49009.0,24906.0,24103.0,201309
강원특별자치도,태백시,2013,10,48911.0,24865.0,24046.0,201310
강원특별자치도,태백시,2013,11,48896.0,24840.0,24056.0,201311
강원특별자치도,태백시,2013,12,48794.0,24783.0,24011.0,201312
강원특별자치도,태백시,2014,1,48712.0,24716.0,23996.0,201401
강원특별자치도,태백시,2014,2,48543.0,24656.0,23887.0,201402
강원특별자치도,태백시,2014,3,48895.0,24895.0,24000.0,201403
강원특별자치도,태백시,2014,4,48884.0,24881.0,24003.0,201404
강원특별자치도,태백시,2014,5,48827.0,24845.0,23982.0,201405
강원특별자치도,태백시,2014,6,48724.0,24785.0,23939.0,201406
강원특별자치도,태백시,2014,7,48645.0,24745.0,23900.0,201407
강원특별자치도,태백시,2014,8,48535.0,24682.0,23853.0,201408
강원특별자치도,태백시,2014,9,48480.0,24662.0,23818.0,201409
강원특별자치도,태백시,2014,10,48414.0,24626.0,23788.0,201410
강원특별자치도,태백시,2014,11,48363.0,24579.0,23784.0,201411
강원특별자치도,태백시,2014,12,48258.0,24509.0,23749.0,201412
강원특별자치도,태백시,2015,1,48128.0,24421.0,23707.0,201501
강원특별자치도,태백시,2015,2,48004.0,24350.0,23654.0,201502
강원특별자치도,태백시,2015,3,48095.0,24405.0,23690.0,201503
강원특별자치도,태백시,2015,4,48085.0,24421.0,23664.0,201504
강원특별자치도,태백시,2015,5,48079.0,24431.0,23648.0,201505
강원특별자치도,태백시,2015,6,47994.0,24382.0,23612.0,201506
강원특별자치도,태백시,2015,7,47868.0,24324.0,23544.0,201507
강원특별자치도,태백시,2015,8,47798.0,24273.0,23525.0,201508
강원특별자치도,태백시,2015,9,47755.0,24251.0,23504.0,201509
강원특별자치도,태백시,2015,10,47691.0,24227.0,23464.0,201510
강원특별자치도,태백시,2015,11,47642.0,24206.0,23436.0,201511
강원특별자치도,태백시,2015,12,47501.0,24128.0,23373.0,201512
강원특별자치도,태백시,2016,1,47394.0,24058.0,23336.0,201601
강원특별자치도,태백시,2016,2,47297.0,24021.0,23276.0,201602
강원특별자치도,태백시,2016,3,47422.0,24111.0,23311.0,201603
강원특별자치도,태백시,2016,4,47464.0,24152.0,23312.0,201604
강원특별자치도,태백시,2016,5,47371.0,24091.0,23280.0,201605
강원특별자치도,태백시,2016,6,47345.0,24061.0,23284.0,201606
강원특별자치도,태백시,2016,7,47287.0,24024.0,23263.0,201607
강원특별자치도,태백시,2016,8,47200.0,23984.0,23216.0,201608
강원특별자치도,태백시,2016,9,47173.0,23979.0,23194.0,201609
강원특별자치도,태백시,2016,10,47143.0,23967.0,23176.0,201610
강원특별자치도,태백시,2016,11,47167.0,23949.0,23218.0,201611
강원특별자치도,태백시,2016,12,47070.0,23899.0,23171.0,201612
강원특별자치도,태백시,2017,1,46892.0,23820.0,23072.0,201701
강원특별자치도,태백시,2017,2,46630.0,23667.0,22963.0,201702
강원특별자치도,태백시,2017,3,46514.0,23589.0,22925.0,201703
강원특별자치도,태백시,2017,4,46480.0,23589.0,22891.0,201704
강원특별자치도,태백시,2017,5,46384.0,23527.0,22857.0,201705
강원특별자치도,태백시,2017,6,46274.0,23451.0,22823.0,201706
강원특별자치도,태백시,2017,7,46210.0,23410.0,22800.0,201707
강원특별자치도,태백시,2017,8,46139.0,23351.0,22788.0,201708
강원특별자치도,태백시,2017,9,46158.0,23351.0,22807.0,201709
강원특별자치도,태백시,2017,10,46085.0,23303.0,22782.0,201710
강원특별자치도,태백시,2017,11,45987.0,23234.0,22753.0,201711
강원특별자치도,태백시,2017,12,45888.0,23196.0,22692.0,201712
강원특별자치도,태백시,2018,1,45691.0,23096.0,22595.0,201801
강원특별자치도,태백시,2018,2,45564.0,23007.0,22557.0,201802
강원특별자치도,태백시,2018,3,45602.0,23034.0,22568.0,201803
강원특별자치도,태백시,2018,4,45484.0,22968.0,22516.0,201804
강원특별자치도,태백시,2018,5,45518.0,22979.0,22539.0,201805
강원특별자치도,태백시,2018,6,45387.0,22887.0,22500.0,201806
강원특별자치도,태백시,2018,7,45284.0,22833.0,22451.0,201807
강원특별자치도,태백시,2018,8,45188.0,22800.0,22388.0,201808
강원특별자치도,태백시,2018,9,45117.0,22757.0,22360.0,201809
강원특별자치도,태백시,2018,10,44980.0,22681.0,22299.0,201810
강원특별자치도,태백시,2018,11,44947.0,22669.0,22278.0,201811
강원특별자치도,태백시,2018,12,44858.0,22612.0,22246.0,201812
강원특별자치도,태백시,2019,1,44687.0,22510.0,22177.0,201901
강원특별자치도,태백시,2019,2,44557.0,22469.0,22088.0,201902
강원특별자치도,태백시,2019,3,44525.0,22461.0,22064.0,201903
강원특별자치도,태백시,2019,4,44415.0,22414.0,22001.0,201904
강원특별자치도,태백시,2019,5,44392.0,22416.0,21976.0,201905
강원특별자치도,태백시,2019,6,44321.0,22398.0,21923.0,201906
강원특별자치도,태백시,2019,7,44240.0,22358.0,21882.0,201907
강원특별자치도,태백시,2019,8,44146.0,22310.0,21836.0,201908
강원특별자치도,태백시,2019,9,44092.0,22281.0,21811.0,201909
강원특별자치도,태백시,2019,10,44032.0,22252.0,21780.0,201910
강원특별자치도,태백시,2019,11,43975.0,22222.0,21753.0,201911
강원특별자치도,태백시,2019,12,43866.0,22168.0,21698.0,201912
강원특별자치도,태백시,2020,1,43681.0,22056.0,21625.0,202001
강원특별자치도,태백시,2020,2,43526.0,21991.0,21535.0,202002
강원특별자치도,태백시,2020,3,43411.0,21949.0,21462.0,202003
강원특별자치도,태백시,2020,4,43251.0,21856.0,21395.0,202004
강원특별자치도,태백시,2020,5,43254.0,21847.0,21407.0,202005
강원특별자치도,태백시,2020,6,43203.0,21839.0,21364.0,202006
강원특별자치도,태백시,2020,7,43098.0,21804.0,21294.0,202007
강원특별자치도,태백시,2020,8,42980.0,21749.0,21231.0,202008
강원특별자치도,태백시,2020,9,42937.0,21741.0,21196.0,202009
강원특별자치도,태백시,2020,10,42901.0,21717.0,21184.0,202010
강원특별자치도,태백시,2020,11,42800.0,21685.0,21115.0,202011
강원특별자치도,태백시,2020,12,42719.0,21640.0,21079.0,202012
강원특별자치도,태백시,2021,1,42586.0,21557.0,21029.0,202101
강원특별자치도,태백시,2021,2,42381.0,21456.0,20925.0,202102
강원특별자치도,태백시,2021,3,42249.0,21398.0,20851.0,202103
강원특별자치도,태백시,2021,4,42183.0,21370.0,20813.0,202104
강원특별자치도,태백시,2021,5,41718.0,21160.0,20558.0,202105
강원특별자치도,태백시,2021,6,41419.0,21006.0,20413.0,202106
강원특별자치도,태백시,2021,7,41341.0,20966.0,20375.0,202107
강원특별자치도,태백시,2021,8,41295.0,20936.0,20359.0,202108
강원특별자치도,태백시,2021,9,41145.0,20831.0,20314.0,202109
강원특별자치도,태백시,2021,10,41055.0,20777.0,20278.0,202110
강원특별자치도,태백시,2021,11,40982.0,20738.0,20244.0,202111
강원특별자치도,태백시,2021,12,40844.0,20656.0,20188.0,202112
강원특별자치도,태백시,2022,1,40750.0,20600.0,20150.0,202201
강원특별자치도,태백시,2022,2,40515.0,20489.0,20026.0,202202
강원특별자치도,태백시,2022,3,40331.0,20392.0,19939.0,202203
강원특별자치도,태백시,2022,4,40266.0,20368.0,19898.0,202204
강원특별자치도,태백시,2022,5,40163.0,20299.0,19864.0,202205
강원특별자치도,태백시,2022,6,40085.0,20259.0,19826.0,202206
강원특별자치도,태백시,2022,7,40029.0,20232.0,19797.0,202207
강원특별자치도,태백시,2022,8,39940.0,20184.0,19756.0,202208
강원특별자치도,태백시,2022,9,39637.0,19992.0,19645.0,202209
강원특별자치도,태백시,2022,10,39553.0,19948.0,19605.0,202210
강원특별자치도,태백시,2022,11,39503.0,19918.0,19585.0,202211
강원특별자치도,태백시,2022,12,39428.0,19881.0,19547.0,202212
강원특별자치도,태백시,2023,1,39286.0,19806.0,19480.0,202301
강원특별자치도,태백시,2023,2,39131.0,19725.0,19406.0,202302
강원특별자치도,태백시,2023,3,39050.0,19678.0,19372.0,202303
강원특별자치도,태백시,2023,4,39006.0,19650.0,19356.0,202304
강원특별자치도,태백시,2023,5,38929.0,19618.0,19311.0,202305
강원특별자치도,태백시,2023,6,38918.0,19600.0,19318.0,202306
강원특별자치도,태백시,2023,7,38860.0,19571.0,19289.0,202307
강원특별자치도,태백시,2023,8,38752.0,19495.0,19257.0,202308
강원특별자치도,태백시,2023,9,38729.0,19490.0,19239.0,202309
강원특별자치도,태백시,2023,10,38720.0,19486.0,19234.0,202310
강원특별자치도,태백시,2023,11,38708.0,19474.0,19234.0,202311
강원특별자치도,태백시,2023,12,38702.0,19476.0,19226.0,202312
강원특별자치도,태백시,2024,1,38613.0,19464.0,19149.0,202401
강원특별자치도,태백시,2024,2,38466.0,19408.0,19058.0,202402
강원특별자치도,태백시,2024,3,38354.0,19385.0,18969.0,202403
강원특별자치도,태백시,2024,4,38272.0,19340.0,18932.0,202404
강원특별자치도,태백시,2024,5,38206.0,19303.0,18903.0,202405
강원특별자치도,태백시,2024,6,38161.0,19276.0,18885.0,202406
강원특별자치도,태백시,2024,7,38137.0,19258.0,18879.0,202407
강원특별자치도,태백시,2024,8,38094.0,19220.0,18874.0,202408
강원특별자치도,태백시,2024,9,38103.0,19240.0,18863.0,202409
강원특별자치도,태백시,2024,10,38043.0,19221.0,18822.0,202410
강원특별자치도,태백시,2024,11,37997.0,19197.0,18800.0,202411
강원특별자치도,태백시,2024,12,37936.0,19180.0,18756.0,202412
강원특별자치도,태백시,2025,1,37875.0,19140.0,18735.0,202501
강원특별자치도,태백시,2025,2,37734.0,19059.0,18675.0,202502
강원특별자치도,태백시,2025,3,37715.0,19071.0,18644.0,202503
강원특별자치도,태백시,2025,4,37642.0,19038.0,18604.0,202504
강원특별자치도,태백시,2025,5,37584.0,19018.0,18566.0,202505
강원특별자치도,태백시,2025,6,37556.0,19001.0,18555.0,202506
강원특별자치도,태백시,2025,7,37499.0,18948.0,18551.0,202507
강원특별자치도,태백시,2025,8,37436.0,18919.0,18517.0,202508
강원특별자치도,태백시,2025,9,37376.0,18878.0,18498.0,202509
강원특별자치도,평창군,2008,12,43706.0,22415.0,21291.0,200812
강원특별자치도,평창군,2009,12,43634.0,22394.0,21240.0,200912
강원특별자치도,평창군,2010,12,43622.0,22375.0,21247.0,201012
강원특별자치도,평창군,2011,1,43504.0,22324.0,21180.0,201101
강원특별자치도,평창군,2011,2,43412.0,22281.0,21131.0,201102
강원특별자치도,평창군,2011,3,43365.0,22275.0,21090.0,201103
강원특별자치도,평창군,2011,4,43340.0,22240.0,21100.0,201104
강원특별자치도,평창군,2011,5,43299.0,22210.0,21089.0,201105
강원특별자치도,평창군,2011,6,43326.0,22210.0,21116.0,201106
강원특별자치도,평창군,2011,7,43350.0,22201.0,21149.0,201107
강원특별자치도,평창군,2011,8,43408.0,22215.0,21193.0,201108
강원특별자치도,평창군,2011,9,43448.0,22248.0,21200.0,201109
강원특별자치도,평창군,2011,10,43513.0,22300.0,21213.0,201110
강원특별자치도,평창군,2011,11,43539.0,22327.0,21212.0,201111
강원특별자치도,평창군,2011,12,43577.0,22334.0,21243.0,201112
강원특별자치도,평창군,2012,1,43568.0,22326.0,21242.0,201201
강원특별자치도,평창군,2012,2,43476.0,22266.0,21210.0,201202
강원특별자치도,평창군,2012,3,43410.0,22232.0,21178.0,201203
강원특별자치도,평창군,2012,4,43458.0,22243.0,21215.0,201204
강원특별자치도,평창군,2012,5,43511.0,22243.0,21268.0,201205
강원특별자치도,평창군,2012,6,43507.0,22243.0,21264.0,201206
강원특별자치도,평창군,2012,7,43535.0,22243.0,21292.0,201207
강원특별자치도,평창군,2012,8,43529.0,22266.0,21263.0,201208
강원특별자치도,평창군,2012,9,43540.0,22273.0,21267.0,201209
강원특별자치도,평창군,2012,10,43596.0,22305.0,21291.0,201210
강원특별자치도,평창군,2012,11,43614.0,22315.0,21299.0,201211
강원특별자치도,평창군,2012,12,43627.0,22305.0,21322.0,201212
강원특별자치도,평창군,2013,1,43637.0,22322.0,21315.0,201301
강원특별자치도,평창군,2013,2,43586.0,22277.0,21309.0,201302
강원특별자치도,평창군,2013,3,43494.0,22224.0,21270.0,201303
강원특별자치도,평창군,2013,4,43508.0,22218.0,21290.0,201304
강원특별자치도,평창군,2013,5,43497.0,22197.0,21300.0,201305
강원특별자치도,평창군,2013,6,43553.0,22205.0,21348.0,201306
강원특별자치도,평창군,2013,7,43610.0,22242.0,21368.0,201307
강원특별자치도,평창군,2013,8,43689.0,22280.0,21409.0,201308
강원특별자치도,평창군,2013,9,43669.0,22276.0,21393.0,201309
강원특별자치도,평창군,2013,10,43684.0,22283.0,21401.0,201310
강원특별자치도,평창군,2013,11,43679.0,22286.0,21393.0,201311
강원특별자치도,평창군,2013,12,43666.0,22298.0,21368.0,201312
강원특별자치도,평창군,2014,1,43697.0,22322.0,21375.0,201401
강원특별자치도,평창군,2014,2,43685.0,22317.0,21368.0,201402
강원특별자치도,평창군,2014,3,43689.0,22311.0,21378.0,201403
강원특별자치도,평창군,2014,4,43703.0,22313.0,21390.0,201404
강원특별자치도,평창군,2014,5,43777.0,22357.0,21420.0,201405
강원특별자치도,평창군,2014,6,43744.0,22313.0,21431.0,201406
강원특별자치도,평창군,2014,7,43783.0,22321.0,21462.0,201407
강원특별자치도,평창군,2014,8,43768.0,22316.0,21452.0,201408
강원특별자치도,평창군,2014,9,43766.0,22305.0,21461.0,201409
강원특별자치도,평창군,2014,10,43736.0,22302.0,21434.0,201410
강원특별자치도,평창군,2014,11,43679.0,22287.0,21392.0,201411
강원특별자치도,평창군,2014,12,43660.0,22257.0,21403.0,201412
강원특별자치도,평창군,2015,1,43631.0,22284.0,21347.0,201501
강원특별자치도,평창군,2015,2,43583.0,22291.0,21292.0,201502
강원특별자치도,평창군,2015,3,43611.0,22295.0,21316.0,201503
강원특별자치도,평창군,2015,4,43590.0,22264.0,21326.0,201504
강원특별자치도,평창군,2015,5,43579.0,22259.0,21320.0,201505
강원특별자치도,평창군,2015,6,43624.0,22295.0,21329.0,201506
강원특별자치도,평창군,2015,7,43629.0,22293.0,21336.0,201507
강원특별자치도,평창군,2015,8,43623.0,22274.0,21349.0,201508
강원특별자치도,평창군,2015,9,43600.0,22274.0,21326.0,201509
강원특별자치도,평창군,2015,10,43559.0,22253.0,21306.0,201510
강원특별자치도,평창군,2015,11,43547.0,22236.0,21311.0,201511
강원특별자치도,평창군,2015,12,43500.0,22204.0,21296.0,201512
강원특별자치도,평창군,2016,1,43420.0,22164.0,21256.0,201601
강원특별자치도,평창군,2016,2,43342.0,22149.0,21193.0,201602
강원특별자치도,평창군,2016,3,43278.0,22116.0,21162.0,201603
강원특별자치도,평창군,2016,4,43278.0,22122.0,21156.0,201604
강원특별자치도,평창군,2016,5,43246.0,22083.0,21163.0,201605
강원특별자치도,평창군,2016,6,43256.0,22092.0,21164.0,201606
강원특별자치도,평창군,2016,7,43294.0,22113.0,21181.0,201607
강원특별자치도,평창군,2016,8,43344.0,22149.0,21195.0,201608
강원특별자치도,평창군,2016,9,43323.0,22142.0,21181.0,201609
강원특별자치도,평창군,2016,10,43291.0,22132.0,21159.0,201610
강원특별자치도,평창군,2016,11,43318.0,22123.0,21195.0,201611
강원특별자치도,평창군,2016,12,43318.0,22126.0,21192.0,201612
강원특별자치도,평창군,2017,1,43273.0,22107.0,21166.0,201701
강원특별자치도,평창군,2017,2,43177.0,22061.0,21116.0,201702
강원특별자치도,평창군,2017,3,43199.0,22066.0,21133.0,201703
강원특별자치도,평창군,2017,4,43142.0,22038.0,21104.0,201704
강원특별자치도,평창군,2017,5,43131.0,22021.0,21110.0,201705
강원특별자치도,평창군,2017,6,43084.0,22001.0,21083.0,201706
강원특별자치도,평창군,2017,7,43112.0,22005.0,21107.0,201707
강원특별자치도,평창군,2017,8,43100.0,22001.0,21099.0,201708
강원특별자치도,평창군,2017,9,43093.0,22003.0,21090.0,201709
강원특별자치도,평창군,2017,10,43122.0,22030.0,21092.0,201710
강원특별자치도,평창군,2017,11,43089.0,22023.0,21066.0,201711
강원특별자치도,평창군,2017,12,43092.0,22021.0,21071.0,201712
강원특별자치도,평창군,2018,1,43005.0,21977.0,21028.0,201801
강원특별자치도,평창군,2018,2,42910.0,21913.0,20997.0,201802
강원특별자치도,평창군,2018,3,42835.0,21890.0,20945.0,201803
강원특별자치도,평창군,2018,4,42816.0,21869.0,20947.0,201804
강원특별자치도,평창군,2018,5,42839.0,21883.0,20956.0,201805
강원특별자치도,평창군,2018,6,42809.0,21848.0,20961.0,201806
강원특별자치도,평창군,2018,7,42808.0,21846.0,20962.0,201807
강원특별자치도,평창군,2018,8,42756.0,21836.0,20920.0,201808
강원특별자치도,평창군,2018,9,42749.0,21835.0,20914.0,201809
강원특별자치도,평창군,2018,10,42706.0,21813.0,20893.0,201810
강원특별자치도,평창군,2018,11,42649.0,21778.0,20871.0,201811
강원특별자치도,평창군,2018,12,42610.0,21771.0,20839.0,201812
강원특별자치도,평창군,2019,1,42550.0,21743.0,20807.0,201901
강원특별자치도,평창군,2019,2,42570.0,21746.0,20824.0,201902
강원특별자치도,평창군,2019,3,42511.0,21722.0,20789.0,201903
강원특별자치도,평창군,2019,4,42435.0,21682.0,20753.0,201904
강원특별자치도,평창군,2019,5,42398.0,21666.0,20732.0,201905
강원특별자치도,평창군,2019,6,42368.0,21632.0,20736.0,201906
강원특별자치도,평창군,2019,7,42343.0,21629.0,20714.0,201907
강원특별자치도,평창군,2019,8,42315.0,21619.0,20696.0,201908
강원특별자치도,평창군,2019,9,42259.0,21601.0,20658.0,201909
강원특별자치도,평창군,2019,10,42238.0,21601.0,20637.0,201910
강원특별자치도,평창군,2019,11,42218.0,21605.0,20613.0,201911
강원특별자치도,평창군,2019,12,42106.0,21550.0,20556.0,201912
강원특별자치도,평창군,2020,1,42014.0,21541.0,20473.0,202001
강원특별자치도,평창군,2020,2,41903.0,21472.0,20431.0,202002
강원특별자치도,평창군,2020,3,41817.0,21424.0,20393.0,202003
강원특별자치도,평창군,2020,4,41758.0,21394.0,20364.0,202004
강원특별자치도,평창군,2020,5,41779.0,21376.0,20403.0,202005
강원특별자치도,평창군,2020,6,41739.0,21339.0,20400.0,202006
강원특별자치도,평창군,2020,7,41709.0,21331.0,20378.0,202007
강원특별자치도,평창군,2020,8,41742.0,21350.0,20392.0,202008
강원특별자치도,평창군,2020,9,41706.0,21321.0,20385.0,202009
강원특별자치도,평창군,2020,10,41708.0,21324.0,20384.0,202010
강원특별자치도,평창군,2020,11,41665.0,21306.0,20359.0,202011
강원특별자치도,평창군,2020,12,41681.0,21321.0,20360.0,202012
강원특별자치도,평창군,2021,1,41587.0,21276.0,20311.0,202101
강원특별자치도,평창군,2021,2,41514.0,21269.0,20245.0,202102
강원특별자치도,평창군,2021,3,41212.0,21151.0,20061.0,202103
강원특별자치도,평창군,2021,4,41188.0,21139.0,20049.0,202104
