sido,sigungu,yyyymm,value,year,month
서울특별시,강남구,201912,221,2019,12
서울특별시,강남구,202003,221,2020,3
서울특별시,강남구,202006,257,2020,6
서울특별시,강남구,202009,274,2020,9
서울특별시,강남구,202012,280,2020,12
서울특별시,강남구,202103,254,2021,3
서울특별시,강남구,202106,246,2021,6
서울특별시,강남구,202109,204,2021,9
서울특별시,강남구,202112,154,2021,12
서울특별시,강남구,202203,121,2022,3
서울특별시,강남구,202206,106,2022,6
서울특별시,강남구,202209,95,2022,9
서울특별시,강남구,202212,88,2022,12
서울특별시,강남구,202303,91,2023,3
서울특별시,강남구,202306,96,2023,6
서울특별시,강남구,202309,93,2023,9
서울특별시,강남구,202312,100,2023,12
서울특별시,강남구,202403,98,2024,3
서울특별시,강남구,202406,101,2024,6
서울특별시,강남구,202409,216,2024,9
서울특별시,강남구,202412,243,2024,12
서울특별시,강남구,202503,188,2025,3
서울특별시,강남구,202506,189,2025,6
서울특별시,강동구,200906,182,2009,6
서울특별시,강동구,200912,173,2009,12
서울특별시,강동구,201006,183,2010,6
서울특별시,강동구,201012,175,2010,12
서울특별시,강동구,201106,161,2011,6
서울특별시,강동구,201112,169,2011,12
서울특별시,강동구,201206,167,2012,6
서울특별시,강동구,201212,159,2012,12
서울특별시,강동구,201303,302,2013,3
서울특별시,강동구,201306,153,2013,6
서울특별시,강동구,201309,185,2013,9
서울특별시,강동구,201312,172,2013,12
서울특별시,강동구,201403,153,2014,3
서울특별시,강동구,201406,167,2014,6
서울특별시,강동구,201409,158,2014,9
서울특별시,강동구,201412,192,2014,12
서울특별시,강동구,201503,198,2015,3
서울특별시,강동구,201506,209,2015,6
서울특별시,강동구,201509,207,2015,9
서울특별시,강동구,201512,211,2015,12
서울특별시,강동구,201603,218,2016,3
서울특별시,강동구,201606,208,2016,6
서울특별시,강동구,201609,196,2016,9
서울특별시,강동구,201612,176,2016,12
서울특별시,강동구,201703,186,2017,3
서울특별시,강동구,201706,199,2017,6
서울특별시,강동구,201709,215,2017,9
서울특별시,강동구,201712,233,2017,12
서울특별시,강동구,201803,265,2018,3
서울특별시,강동구,201806,297,2018,6
서울특별시,강동구,201809,269,2018,9
서울특별시,강동구,201812,218,2018,12
서울특별시,강동구,201903,192,2019,3
서울특별시,강동구,201906,183,2019,6
서울특별시,강동구,201909,186,2019,9
서울특별시,강동구,201912,191,2019,12
서울특별시,강동구,202003,182,2020,3
서울특별시,강동구,202006,190,2020,6
서울특별시,강동구,202009,193,2020,9
서울특별시,강동구,202012,203,2020,12
서울특별시,강동구,202103,206,2021,3
서울특별시,강동구,202106,211,2021,6
서울특별시,강동구,202109,227,2021,9
서울특별시,강동구,202112,226,2021,12
서울특별시,강동구,202203,235,2022,3
서울특별시,강동구,202206,255,2022,6
서울특별시,강동구,202209,229,2022,9
서울특별시,강동구,202212,228,2022,12
서울특별시,강동구,202303,248,2023,3
서울특별시,강동구,202306,244,2023,6
서울특별시,강동구,202309,236,2023,9
서울특별시,강동구,202312,221,2023,12
서울특별시,강동구,202403,208,2024,3
서울특별시,강동구,202406,201,2024,6
서울특별시,강동구,202409,201,2024,9
서울특별시,강동구,202412,221,2024,12
서울특별시,강동구,202503,230,2025,3
서울특별시,강동구,202506,232,2025,6
서울특별시,강북구,200906,156,2009,6
서울특별시,강북구,200912,144,2009,12
서울특별시,강북구,201006,125,2010,6
서울특별시,강북구,201012,127,2010,12
서울특별시,강북구,201106,113,2011,6
서울특별시,강북구,201112,94,2011,12
서울특별시,강북구,201206,82,2012,6
서울특별시,강북구,201212,79,2012,12
서울특별시,강북구,201303,146,2013,3
서울특별시,강북구,201306,80,2013,6
서울특별시,강북구,201309,77,2013,9
서울특별시,강북구,201312,76,2013,12
서울특별시,강북구,201403,77,2014,3
서울특별시,강북구,201406,77,2014,6
서울특별시,강북구,201409,101,2014,9
서울특별시,강북구,201412,137,2014,12
서울특별시,강북구,201503,150,2015,3
서울특별시,강북구,201506,138,2015,6
서울특별시,강북구,201509,114,2015,9
서울특별시,강북구,201512,97,2015,12
서울특별시,강북구,201603,89,2016,3
서울특별시,강북구,201606,66,2016,6
서울특별시,강북구,201609,61,2016,9
서울특별시,강북구,201612,59,2016,12
서울특별시,강북구,201703,49,2017,3
서울특별시,강북구,201706,46,2017,6
서울특별시,강북구,201709,44,2017,9
서울특별시,강북구,201712,44,2017,12
서울특별시,강북구,201803,41,2018,3
서울특별시,강북구,201806,36,2018,6
서울특별시,강북구,201809,35,2018,9
서울특별시,강북구,201812,34,2018,12
서울특별시,강북구,201903,33,2019,3
서울특별시,강북구,201906,34,2019,6
서울특별시,강북구,201909,38,2019,9
서울특별시,강북구,201912,38,2019,12
서울특별시,강북구,202003,36,2020,3
서울특별시,강북구,202006,36,2020,6
서울특별시,강북구,202009,33,2020,9
서울특별시,강북구,202012,33,2020,12
서울특별시,강북구,202103,33,2021,3
서울특별시,강북구,202106,32,2021,6
서울특별시,강북구,202109,35,2021,9
서울특별시,강북구,202112,42,2021,12
서울특별시,강북구,202203,48,2022,3
서울특별시,강북구,202206,46,2022,6
서울특별시,강북구,202209,51,2022,9
서울특별시,강북구,202212,52,2022,12
서울특별시,강북구,202303,49,2023,3
서울특별시,강북구,202306,52,2023,6
서울특별시,강북구,202309,75,2023,9
서울특별시,강북구,202312,80,2023,12
서울특별시,강북구,202403,77,2024,3
서울특별시,강북구,202406,85,2024,6
서울특별시,강북구,202409,85,2024,9
서울특별시,강북구,202412,77,2024,12
서울특별시,강북구,202503,98,2025,3
서울특별시,강북구,202506,112,2025,6
서울특별시,강서구,200906,203,2009,6
서울특별시,강서구,200912,183,2009,12
서울특별시,강서구,201006,228,2010,6
서울특별시,강서구,201012,205,2010,12
서울특별시,강서구,201106,192,2011,6
서울특별시,강서구,201112,155,2011,12
서울특별시,강서구,201206,159,2012,6
서울특별시,강서구,201212,157,2012,12
서울특별시,강서구,201303,294,2013,3
서울특별시,강서구,201306,146,2013,6
서울특별시,강서구,201309,126,2013,9
서울특별시,강서구,201312,112,2013,12
서울특별시,강서구,201403,114,2014,3
서울특별시,강서구,201406,115,2014,6
서울특별시,강서구,201409,121,2014,9
서울특별시,강서구,201412,121,2014,12
서울특별시,강서구,201503,122,2015,3
서울특별시,강서구,201506,160,2015,6
서울특별시,강서구,201509,190,2015,9
서울특별시,강서구,201512,252,2015,12
서울특별시,강서구,201603,222,2016,3
서울특별시,강서구,201606,191,2016,6
서울특별시,강서구,201609,212,2016,9
서울특별시,강서구,201612,247,2016,12
서울특별시,강서구,201703,213,2017,3
서울특별시,강서구,201706,210,2017,6
서울특별시,강서구,201709,200,2017,9
서울특별시,강서구,201712,203,2017,12
서울특별시,강서구,201803,185,2018,3
서울특별시,강서구,201806,191,2018,6
서울특별시,강서구,201809,208,2018,9
서울특별시,강서구,201812,184,2018,12
서울특별시,강서구,201903,178,2019,3
서울특별시,강서구,201906,200,2019,6
서울특별시,강서구,201909,190,2019,9
서울특별시,강서구,201912,171,2019,12
서울특별시,강서구,202003,167,2020,3
서울특별시,강서구,202006,178,2020,6
서울특별시,강서구,202009,209,2020,9
서울특별시,강서구,202012,193,2020,12
서울특별시,강서구,202103,180,2021,3
서울특별시,강서구,202106,157,2021,6
서울특별시,강서구,202109,160,2021,9
서울특별시,강서구,202112,200,2021,12
서울특별시,강서구,202203,193,2022,3
서울특별시,강서구,202206,178,2022,6
서울특별시,강서구,202209,187,2022,9
서울특별시,강서구,202212,181,2022,12
서울특별시,강서구,202303,183,2023,3
서울특별시,강서구,202306,195,2023,6
서울특별시,강서구,202309,245,2023,9
서울특별시,강서구,202312,235,2023,12
서울특별시,강서구,202403,211,2024,3
서울특별시,강서구,202406,146,2024,6
서울특별시,강서구,202409,115,2024,9
서울특별시,강서구,202412,112,2024,12
서울특별시,강서구,202503,102,2025,3
서울특별시,강서구,202506,150,2025,6
서울특별시,관악구,200906,226,2009,6
서울특별시,관악구,200912,212,2009,12
서울특별시,관악구,201006,252,2010,6
서울특별시,관악구,201012,252,2010,12
서울특별시,관악구,201106,225,2011,6
서울특별시,관악구,201112,191,2011,12
서울특별시,관악구,201206,205,2012,6
서울특별시,관악구,201212,177,2012,12
서울특별시,관악구,201303,358,2013,3
서울특별시,관악구,201306,167,2013,6
서울특별시,관악구,201309,162,2013,9
서울특별시,관악구,201312,162,2013,12
서울특별시,관악구,201403,159,2014,3
서울특별시,관악구,201406,174,2014,6
서울특별시,관악구,201409,184,2014,9
서울특별시,관악구,201412,180,2014,12
서울특별시,관악구,201503,151,2015,3
서울특별시,관악구,201506,145,2015,6
서울특별시,관악구,201509,137,2015,9
서울특별시,관악구,201512,133,2015,12
서울특별시,관악구,201603,132,2016,3
서울특별시,관악구,201606,91,2016,6
서울특별시,관악구,201609,74,2016,9
서울특별시,관악구,201612,72,2016,12
서울특별시,관악구,201703,83,2017,3
서울특별시,관악구,201706,85,2017,6
서울특별시,관악구,201709,81,2017,9
서울특별시,관악구,201712,85,2017,12
서울특별시,관악구,201803,90,2018,3
서울특별시,관악구,201806,105,2018,6
서울특별시,관악구,201809,113,2018,9
서울특별시,관악구,201812,125,2018,12
서울특별시,관악구,201903,128,2019,3
서울특별시,관악구,201906,151,2019,6
서울특별시,관악구,201909,153,2019,9
서울특별시,관악구,201912,153,2019,12
서울특별시,관악구,202003,161,2020,3
서울특별시,관악구,202006,179,2020,6
서울특별시,관악구,202009,198,2020,9
서울특별시,관악구,202012,212,2020,12
서울특별시,관악구,202103,225,2021,3
서울특별시,관악구,202106,176,2021,6
서울특별시,관악구,202109,141,2021,9
서울특별시,관악구,202112,128,2021,12
서울특별시,관악구,202203,98,2022,3
서울특별시,관악구,202206,82,2022,6
서울특별시,관악구,202209,81,2022,9
서울특별시,관악구,202212,70,2022,12
서울특별시,관악구,202303,70,2023,3
서울특별시,관악구,202306,63,2023,6
서울특별시,관악구,202309,59,2023,9
서울특별시,관악구,202312,63,2023,12
서울특별시,관악구,202403,58,2024,3
서울특별시,관악구,202406,69,2024,6
서울특별시,관악구,202409,65,2024,9
서울특별시,관악구,202412,60,2024,12
서울특별시,관악구,202503,76,2025,3
서울특별시,관악구,202506,78,2025,6
서울특별시,광진구,200906,269,2009,6
서울특별시,광진구,200912,258,2009,12
서울특별시,광진구,201006,256,2010,6
서울특별시,광진구,201012,226,2010,12
서울특별시,광진구,201106,198,2011,6
서울특별시,광진구,201112,198,2011,12
서울특별시,광진구,201206,172,2012,6
서울특별시,광진구,201212,158,2012,12
서울특별시,광진구,201303,304,2013,3
서울특별시,광진구,201306,144,2013,6
서울특별시,광진구,201309,144,2013,9
서울특별시,광진구,201312,141,2013,12
서울특별시,광진구,201403,137,2014,3
서울특별시,광진구,201406,134,2014,6
서울특별시,광진구,201409,135,2014,9
서울특별시,광진구,201412,134,2014,12
서울특별시,광진구,201503,133,2015,3
서울특별시,광진구,201506,126,2015,6
서울특별시,광진구,201509,128,2015,9
서울특별시,광진구,201512,123,2015,12
서울특별시,광진구,201603,120,2016,3
서울특별시,광진구,201606,97,2016,6
서울특별시,광진구,201609,92,2016,9
서울특별시,광진구,201612,91,2016,12
서울특별시,광진구,201703,93,2017,3
서울특별시,광진구,201706,95,2017,6
서울특별시,광진구,201709,98,2017,9
서울특별시,광진구,201712,84,2017,12
서울특별시,광진구,201803,86,2018,3
서울특별시,광진구,201806,80,2018,6
서울특별시,광진구,201809,79,2018,9
서울특별시,광진구,201812,74,2018,12
서울특별시,광진구,201903,71,2019,3
서울특별시,광진구,201906,77,2019,6
서울특별시,광진구,201909,76,2019,9
서울특별시,광진구,201912,78,2019,12
서울특별시,광진구,202003,78,2020,3
서울특별시,광진구,202006,68,2020,6
서울특별시,광진구,202009,72,2020,9
서울특별시,광진구,202012,74,2020,12
서울특별시,광진구,202103,69,2021,3
서울특별시,광진구,202106,72,2021,6
서울특별시,광진구,202109,67,2021,9
서울특별시,광진구,202112,74,2021,12
서울특별시,광진구,202203,80,2022,3
서울특별시,광진구,202206,78,2022,6
서울특별시,광진구,202209,85,2022,9
서울특별시,광진구,202212,85,2022,12
서울특별시,광진구,202303,86,2023,3
서울특별시,광진구,202306,91,2023,6
서울특별시,광진구,202309,93,2023,9
서울특별시,광진구,202312,83,2023,12
서울특별시,광진구,202403,86,2024,3
서울특별시,광진구,202406,85,2024,6
서울특별시,광진구,202409,84,2024,9
서울특별시,광진구,202412,76,2024,12
서울특별시,광진구,202503,74,2025,3
서울특별시,광진구,202506,152,2025,6
서울특별시,구로구,200906,550,2009,6
