연도,반기,지역코드,구인인원,채용인원,미충원인원,현원,부족인원,채용계획인원
2024,하반기,22,6759.813592594493,6060.538518040287,0.0,135783.56535811187,3578.0371795724886,3635.259018892024
2024,하반기,23,9068.194441584754,8053.439309869273,0.0,224844.8728636084,5708.439727809699,5492.35741063877
2024,하반기,24,2661.0374742882145,2351.5104659179933,0.0,72753.34046533974,1452.9457164559394,1441.7905977091468
2024,하반기,25,2629.733177736453,2318.2548325867087,0.0,57484.01598593092,1358.4648488368541,1337.5189175917153
2024,하반기,26,5433.017798471613,4589.63453120916,0.0,165086.469759128,2724.1246521925254,2849.7290233187136
2024,하반기,29,1284.541637309382,1007.6118712522266,0.0,21974.818462999672,897.1194956485709,994.4188987714102
2024,하반기,31,56309.7770008735,44510.57506001708,0.0,1243663.9410886052,43041.195408841915,40694.588277673065
2024,하반기,32,4110.53952580531,3482.2400667622182,0.0,54126.69800405387,2614.0707779961217,2680.353422571106
2024,하반기,33,11228.649364842526,8156.699464635179,0.0,218606.45514934673,8198.046898141474,8743.27421295389
2024,하반기,34,15593.281282825375,12618.407716530884,0.0,292757.0895415732,8967.985677134091,8878.998058751207
2024,하반기,35,5586.297183443021,4573.520654440713,0.0,108600.80461338109,3172.7501491613825,3145.325161298403
2024,하반기,36,5646.721248377247,5205.430344014289,0.0,114632.32981433197,2490.946296171423,2579.695185731009
2024,하반기,37,14479.078424092582,11917.16671405966,0.0,288807.16529253445,9352.81791272476,8646.5900470891
2024,하반기,38,14697.608604463803,11538.525992711098,0.0,380332.7765451633,9569.75501713163,9213.73197173351
2024,하반기,39,402.84663423326555,338.92895006802837,0.0,10096.329554548543,413.90130545282585,407.5965771967152
2025,상반기,11,8937.68263069979,7704.816023710329,0.0,173627.34645302722,3986.2916342175904,3630.20726545392
2025,상반기,21,7853.696416578932,7032.521317659768,0.0,174114.63256824188,3618.391297745864,3678.797713567682
2025,상반기,22,7812.042679455879,6999.592700485113,0.0,134712.6226075062,3080.202307015527,2946.671303427192
2025,상반기,23,8103.701995287677,7211.993921671604,0.0,224704.27511564587,4076.5120137259983,3914.5861183231646
2025,상반기,24,2954.424315763106,2534.693030464202,0.0,72303.14982146614,1408.8044250442535,1368.472184082799
2025,상반기,25,3006.805615368214,2376.9305638038586,0.0,57303.855821946,1688.8262431915211,1602.9372397409627
2025,상반기,26,5782.14561854276,5390.524150701865,0.0,164720.96826039208,3586.8085033942543,3685.243843522537
2025,상반기,29,1281.701530893792,1104.655523581665,0.0,22232.50066343053,665.8416940334088,624.8153200274811
2025,상반기,31,50372.527540557174,41505.55218889357,0.0,1246825.050169923,34166.294288681995,31884.08548905174
2025,상반기,32,4175.786390885537,3221.9201463996365,0.0,54194.78533768055,2478.3145009985797,2571.5196489547047
2025,상반기,33,10319.138977598002,7872.007480933086,0.0,218416.3325821394,7217.074616602695,7303.002982375343
2025,상반기,34,14332.707116783651,11631.66555088947,0.0,293397.4234601843,8433.951366031028,8393.454235298876
2025,상반기,35,5577.923636163043,4869.482325771376,0.0,107109.2074772205,2704.305470017686,2649.583020128613
2025,상반기,36,5221.864440750333,4480.271697259655,0.0,114060.49064395406,2741.8244485365512,2750.221551336845
2025,상반기,37,12988.224704340471,10769.25396303092,0.0,283853.45003728016,7414.9120627418515,8161.52238800095
2025,상반기,38,16129.764161828547,13260.689351926834,0.0,382101.83226496045,9745.077592797437,9548.648037741195
2025,상반기,39,421.99864659444665,375.380768725629,0.0,9944.482848578828,203.07527679835897,205.97194417415633
